object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
GAMA_J094539.32-005908.86_N708,--,N708,512,420,S2021A,object,GAMA_J094539.32-005908.86_N708,LeathaudGreene,Merian,146.41386883793845,2020B-0288,-0.9857970690864224,600.0,1,False
GAMA_J093853.75+004650.42_N708,--,N708,512,421,S2021A,object,GAMA_J093853.75+004650.42_N708,LeathaudGreene,Merian,144.72398674330998,2020B-0288,0.7806740598567053,600.0,1,False
GAMA_J094003.88+004234.18_N708,--,N708,512,422,S2021A,object,GAMA_J094003.88+004234.18_N708,LeathaudGreene,Merian,145.0162055831896,2020B-0288,0.7094959698317161,600.0,1,False
GAMA_J094114.60+003954.73_N708,--,N708,512,423,S2021A,object,GAMA_J094114.60+003954.73_N708,LeathaudGreene,Merian,145.31083712036036,2020B-0288,0.6652039951825514,600.0,1,False
GAMA_J094225.30+003714.31_N708,--,N708,512,424,S2021A,object,GAMA_J094225.30+003714.31_N708,LeathaudGreene,Merian,145.6054401180229,2020B-0288,0.6206441314133089,600.0,1,False
GAMA_J093535.70+022328.18_N708,--,N708,512,425,S2021A,object,GAMA_J093535.70+022328.18_N708,LeathaudGreene,Merian,143.89877729043494,2020B-0288,2.391163534451123,600.0,1,False
GAMA_J093646.14+021914.23_N708,--,N708,512,426,S2021A,object,GAMA_J093646.14+021914.23_N708,LeathaudGreene,Merian,144.19226472981103,2020B-0288,2.320620213320405,600.0,1,False
GAMA_J093757.02+021636.03_N708,--,N708,512,427,S2021A,object,GAMA_J093757.02+021636.03_N708,LeathaudGreene,Merian,144.4875940097234,2020B-0288,2.276676176196949,600.0,1,False
GAMA_J093907.89+021356.84_N708,--,N708,512,428,S2021A,object,GAMA_J093907.89+021356.84_N708,LeathaudGreene,Merian,144.7828821356529,2020B-0288,2.2324576675331684,600.0,1,False
GAMA_J094843.92-005025.55_N708,--,N708,512,429,S2021A,object,GAMA_J094843.92-005025.55_N708,LeathaudGreene,Merian,147.18302524866775,2020B-0288,-0.8404311412134573,600.0,1,False
GAMA_J094953.77-005448.28_N708,--,N708,512,430,S2021A,object,GAMA_J094953.77-005448.28_N708,LeathaudGreene,Merian,147.47405716496633,2020B-0288,-0.9134137765220264,600.0,1,False
GAMA_J095104.33-005731.28_N708,--,N708,512,431,S2021A,object,GAMA_J095104.33-005731.28_N708,LeathaudGreene,Merian,147.76804321096736,2020B-0288,-0.9586892985065326,600.0,1,False
GAMA_J095214.88-010015.16_N708,--,N708,512,432,S2021A,object,GAMA_J095214.88-010015.16_N708,LeathaudGreene,Merian,148.06201447771576,2020B-0288,-1.0042133718991808,600.0,1,False
GAMA_J094527.92+004523.22_N708,--,N708,512,433,S2021A,object,GAMA_J094527.92+004523.22_N708,LeathaudGreene,Merian,146.36634035237824,2020B-0288,0.7564523332451195,600.0,1,False
GAMA_J094638.04+004102.59_N708,--,N708,512,434,S2021A,object,GAMA_J094638.04+004102.59_N708,LeathaudGreene,Merian,146.65851442399955,2020B-0288,0.6840540028022899,600.0,1,False
GAMA_J094748.74+003820.74_N708,--,N708,512,435,S2021A,object,GAMA_J094748.74+003820.74_N708,LeathaudGreene,Merian,146.95312044229462,2020B-0288,0.6390956064396589,600.0,1,False
GAMA_J094859.44+003537.97_N708,--,N708,512,436,S2021A,object,GAMA_J094859.44+003537.97_N708,LeathaudGreene,Merian,147.24769877518517,2020B-0288,0.5938820407661709,600.0,1,False
GAMA_J094208.98+022138.27_N708,--,N708,512,437,S2021A,object,GAMA_J094208.98+022138.27_N708,LeathaudGreene,Merian,145.5374166998944,2020B-0288,2.3606327804281833,600.0,1,False
GAMA_J094319.39+021719.83_N708,--,N708,512,438,S2021A,object,GAMA_J094319.39+021719.83_N708,LeathaudGreene,Merian,145.8307972078868,2020B-0288,2.288842513361728,600.0,1,False
GAMA_J094430.25+021439.17_N708,--,N708,512,439,S2021A,object,GAMA_J094430.25+021439.17_N708,LeathaudGreene,Merian,146.12606259104734,2020B-0288,2.244215276738998,600.0,1,False
GAMA_J094541.10+021157.57_N708,--,N708,512,440,S2021A,object,GAMA_J094541.10+021157.57_N708,LeathaudGreene,Merian,146.42128747631304,2020B-0288,2.1993261809174625,600.0,1,False
GAMA_J095522.35-005120.79_N708,--,N708,512,441,S2021A,object,GAMA_J095522.35-005120.79_N708,LeathaudGreene,Merian,148.84313619622958,2020B-0288,-0.8557772835558599,600.0,1,False
GAMA_J095632.20-005547.64_N708,--,N708,512,442,S2021A,object,GAMA_J095632.20-005547.64_N708,LeathaudGreene,Merian,149.1341900730124,2020B-0288,-0.9299026818782498,600.0,1,False
GAMA_J095742.76-005832.86_N708,--,N708,512,443,S2021A,object,GAMA_J095742.76-005832.86_N708,LeathaudGreene,Merian,149.42819164612717,2020B-0288,-0.9757955943535144,600.0,1,False
GAMA_J095853.32-010118.92_N708,--,N708,512,444,S2021A,object,GAMA_J095853.32-010118.92_N708,LeathaudGreene,Merian,149.7221795259057,2020B-0288,-1.0219239162715623,600.0,1,False
GAMA_J095204.96+004354.49_N708,--,N708,512,445,S2021A,object,GAMA_J095204.96+004354.49_N708,LeathaudGreene,Merian,148.02068788701274,2020B-0288,0.7318039758974969,600.0,1,False
GAMA_J095315.07+003929.65_N708,--,N708,512,446,S2021A,object,GAMA_J095315.07+003929.65_N708,LeathaudGreene,Merian,148.3128180974399,2020B-0288,0.6582366294253791,600.0,1,False
GAMA_J095425.77+003645.51_N708,--,N708,512,447,S2021A,object,GAMA_J095425.77+003645.51_N708,LeathaudGreene,Merian,148.60739930246,2020B-0288,0.6126442858482951,600.0,1,False
GAMA_J095536.46+003400.51_N708,--,N708,512,448,S2021A,object,GAMA_J095536.46+003400.51_N708,LeathaudGreene,Merian,148.90195375296815,2020B-0288,0.5668097960965963,600.0,1,False
GAMA_J094844.88+021943.22_N708,--,N708,512,449,S2021A,object,GAMA_J094844.88+021943.22_N708,LeathaudGreene,Merian,147.18702804724828,2020B-0288,2.3286728796299236,600.0,1,False
GAMA_J094955.27+021520.47_N708,--,N708,512,450,S2021A,object,GAMA_J094955.27+021520.47_N708,LeathaudGreene,Merian,147.48030089381118,2020B-0288,2.2556866229090438,600.0,1,False
GAMA_J095106.12+021237.47_N708,--,N708,512,451,S2021A,object,GAMA_J095106.12+021237.47_N708,LeathaudGreene,Merian,147.7755021998999,2020B-0288,2.2104084744951145,600.0,1,False
GAMA_J095216.95+020953.57_N708,--,N708,512,452,S2021A,object,GAMA_J095216.95+020953.57_N708,LeathaudGreene,Merian,148.0706637598723,2020B-0288,2.164881376953146,600.0,1,False
GAMA_J100203.90-005213.86_N708,--,N708,512,453,S2021A,object,GAMA_J100203.90-005213.86_N708,LeathaudGreene,Merian,150.51626113526618,2020B-0288,-0.8705168266688436,600.0,1,False
GAMA_J100313.76-005644.63_N708,--,N708,512,454,S2021A,object,GAMA_J100313.76-005644.63_N708,LeathaudGreene,Merian,150.8073393392251,2020B-0288,-0.9457309851085216,600.0,1,False
GAMA_J100424.32-005931.94_N708,--,N708,512,455,S2021A,object,GAMA_J100424.32-005931.94_N708,LeathaudGreene,Merian,151.10135791446166,2020B-0288,-0.9922071468747976,600.0,1,False
GAMA_J100534.88-010220.05_N708,--,N708,512,456,S2021A,object,GAMA_J100534.88-010220.05_N708,LeathaudGreene,Merian,151.39536393734278,2020B-0288,-1.038905272842864,600.0,1,False
GAMA_J095844.88+004227.92_N708,--,N708,512,457,S2021A,object,GAMA_J095844.88+004227.92_N708,LeathaudGreene,Merian,149.68703995580032,2020B-0288,0.7077572307907016,600.0,1,False
GAMA_J095954.99+003759.06_N708,--,N708,512,458,S2021A,object,GAMA_J095954.99+003759.06_N708,LeathaudGreene,Merian,149.97912800333998,2020B-0288,0.6330743832425546,600.0,1,False
GAMA_J100105.68+003512.77_N708,--,N708,512,459,S2021A,object,GAMA_J100105.68+003512.77_N708,LeathaudGreene,Merian,150.27368553038949,2020B-0288,0.5868819122458652,600.0,1,False
GAMA_J100216.37+003225.65_N708,--,N708,512,460,S2021A,object,GAMA_J100216.37+003225.65_N708,LeathaudGreene,Merian,150.56821730071013,2020B-0288,0.5404606151620361,600.0,1,False
GAMA_J095523.66+021746.68_N708,--,N708,512,461,S2021A,object,GAMA_J095523.66+021746.68_N708,LeathaudGreene,Merian,148.84862320526727,2020B-0288,2.2963017718172267,600.0,1,False
GAMA_J095634.02+021319.81_N708,--,N708,512,462,S2021A,object,GAMA_J095634.02+021319.81_N708,LeathaudGreene,Merian,149.1417885696056,2020B-0288,2.222171992204593,600.0,1,False
GAMA_J095744.86+021034.59_N708,--,N708,512,463,S2021A,object,GAMA_J095744.86+021034.59_N708,LeathaudGreene,Merian,149.4369261229293,2020B-0288,2.17627613750324,600.0,1,False
GAMA_J095855.68+020748.52_N708,--,N708,512,464,S2021A,object,GAMA_J095855.68+020748.52_N708,LeathaudGreene,Merian,149.73202476882344,2020B-0288,2.130144542843137,600.0,1,False
GAMA_J100527.93+004059.99_N708,--,N708,512,465,S2021A,object,GAMA_J100527.93+004059.99_N708,LeathaudGreene,Merian,151.36638834895123,2020B-0288,0.6833321356727867,600.0,1,False
GAMA_J100638.02+003627.32_N708,--,N708,512,466,S2021A,object,GAMA_J100638.02+003627.32_N708,LeathaudGreene,Merian,151.65843532192062,2020B-0288,0.6075889934586364,600.0,1,False
GAMA_J100748.71+003338.99_N708,--,N708,512,467,S2021A,object,GAMA_J100748.71+003338.99_N708,LeathaudGreene,Merian,151.95296997778544,2020B-0288,0.5608312395123727,600.0,1,False
GAMA_J100859.39+003049.88_N708,--,N708,512,468,S2021A,object,GAMA_J100859.39+003049.88_N708,LeathaudGreene,Merian,152.2474799478271,2020B-0288,0.5138582778036639,600.0,1,False
GAMA_J100205.08+021541.60_N708,--,N708,512,469,S2021A,object,GAMA_J100205.08+021541.60_N708,LeathaudGreene,Merian,150.52118807879964,2020B-0288,2.2615564886722415,600.0,1,False
GAMA_J100315.41+021110.81_N708,--,N708,512,470,S2021A,object,GAMA_J100315.41+021110.81_N708,LeathaudGreene,Merian,150.8142451208415,2020B-0288,2.186338593535806,600.0,1,False
GAMA_J100426.23+020823.49_N708,--,N708,512,471,S2021A,object,GAMA_J100426.23+020823.49_N708,LeathaudGreene,Merian,151.10931871656817,2020B-0288,2.139859928650901,600.0,1,False
GAMA_J100537.04+020535.37_N708,--,N708,512,472,S2021A,object,GAMA_J100537.04+020535.37_N708,LeathaudGreene,Merian,151.40435434448537,2020B-0288,2.0931590172656622,600.0,1,False
GAMA_J101214.33+003930.78_N708,--,N708,512,473,S2021A,object,GAMA_J101214.33+003930.78_N708,LeathaudGreene,Merian,153.0597345721007,2020B-0288,0.6585505331495699,600.0,1,False
GAMA_J101324.41+003454.49_N708,--,N708,512,474,S2021A,object,GAMA_J101324.41+003454.49_N708,LeathaudGreene,Merian,153.35174167414294,2020B-0288,0.5818041397399214,600.0,1,False
GAMA_J101435.10+003204.26_N708,--,N708,512,475,S2021A,object,GAMA_J101435.10+003204.26_N708,LeathaudGreene,Merian,153.64625433137962,2020B-0288,0.5345170587949754,600.0,1,False
GAMA_J101545.77+002913.30_N708,--,N708,512,476,S2021A,object,GAMA_J101545.77+002913.30_N708,LeathaudGreene,Merian,153.9407434450091,2020B-0288,0.48702868767676705,600.0,1,False
GAMA_J100850.09+021335.15_N708,--,N708,512,477,S2021A,object,GAMA_J100850.09+021335.15_N708,LeathaudGreene,Merian,152.20874110685315,2020B-0288,2.226431458255837,600.0,1,False
GAMA_J101000.40+020900.65_N708,--,N708,512,478,S2021A,object,GAMA_J101000.40+020900.65_N708,LeathaudGreene,Merian,152.50169036752175,2020B-0288,2.1501806519779367,600.0,1,False
GAMA_J101111.20+020611.35_N708,--,N708,512,479,S2021A,object,GAMA_J101111.20+020611.35_N708,LeathaudGreene,Merian,152.79670054538803,2020B-0288,2.1031540866347167,600.0,1,False
GAMA_J101222.00+020321.30_N708,--,N708,512,480,S2021A,object,GAMA_J101222.00+020321.30_N708,LeathaudGreene,Merian,153.09167377994925,2020B-0288,2.055919077633686,600.0,1,False
GAMA_J101538.22+021127.50_N708,--,N708,512,481,S2021A,object,GAMA_J101538.22+021127.50_N708,LeathaudGreene,Merian,153.9092863359039,2020B-0288,2.1909745770161777,600.0,1,False
GAMA_J101648.51+020649.49_N708,--,N708,512,482,S2021A,object,GAMA_J101648.51+020649.49_N708,LeathaudGreene,Merian,154.2021286629476,2020B-0288,2.1137498134522863,600.0,1,False
GAMA_J101759.29+020358.36_N708,--,N708,512,483,S2021A,object,GAMA_J101759.29+020358.36_N708,LeathaudGreene,Merian,154.49707614316554,2020B-0288,2.0662123880353804,600.0,1,False
GAMA_J101910.07+020106.53_N708,--,N708,512,484,S2021A,object,GAMA_J101910.07+020106.53_N708,LeathaudGreene,Merian,154.79198778612042,2020B-0288,2.0184806074934967,600.0,1,False
GAMA_J102229.95+020911.52_N708,--,N708,512,485,S2021A,object,GAMA_J102229.95+020911.52_N708,LeathaudGreene,Merian,155.62481042299822,2020B-0288,2.153201346867021,600.0,1,False
GAMA_J102340.21+020430.22_N708,--,N708,512,486,S2021A,object,GAMA_J102340.21+020430.22_N708,LeathaudGreene,Merian,155.9175457206029,2020B-0288,2.0750629693893594,600.0,1,False
GAMA_J102450.98+020137.38_N708,--,N708,512,487,S2021A,object,GAMA_J102450.98+020137.38_N708,LeathaudGreene,Merian,156.21243074230034,2020B-0288,2.0270526060793843,600.0,1,False
GAMA_J102601.74+015843.90_N708,--,N708,512,488,S2021A,object,GAMA_J102601.74+015843.90_N708,LeathaudGreene,Merian,156.50728112956043,2020B-0288,1.9788622703569656,600.0,1,False
GAMA_J102925.04+020708.94_N708,--,N708,512,489,S2021A,object,GAMA_J102925.04+020708.94_N708,LeathaudGreene,Merian,157.35436007860736,2020B-0288,2.1191510475999675,600.0,1,False
GAMA_J103035.27+020224.58_N708,--,N708,512,490,S2021A,object,GAMA_J103035.27+020224.58_N708,LeathaudGreene,Merian,157.64699157165862,2020B-0288,2.0401624903832887,600.0,1,False
GAMA_J103146.03+015930.18_N708,--,N708,512,491,S2021A,object,GAMA_J103146.03+015930.18_N708,LeathaudGreene,Merian,157.94181609591038,2020B-0288,1.9917188825081864,600.0,1,False
GAMA_J103256.78+015635.19_N708,--,N708,512,492,S2021A,object,GAMA_J103256.78+015635.19_N708,LeathaudGreene,Merian,158.23660723094886,2020B-0288,1.9431099620974832,600.0,1,False
GAMA_J102228.49-005439.00_N708,--,N708,512,493,S2021A,object,GAMA_J102228.49-005439.00_N708,LeathaudGreene,Merian,155.61871884741214,2020B-0288,-0.9108343353392786,600.0,1,False
GAMA_J102338.37-005920.28_N708,--,N708,512,494,S2021A,object,GAMA_J102338.37-005920.28_N708,LeathaudGreene,Merian,155.90988394605162,2020B-0288,-0.9889691897754666,600.0,1,False
GAMA_J102448.95-010213.11_N708,--,N708,512,495,S2021A,object,GAMA_J102448.95-010213.11_N708,LeathaudGreene,Merian,156.20396213606838,2020B-0288,-1.0369774298497958,600.0,1,False
GAMA_J102559.52-010506.59_N708,--,N708,512,496,S2021A,object,GAMA_J102559.52-010506.59_N708,LeathaudGreene,Merian,156.49803150078088,2020B-0288,-1.0851655078923246,600.0,1,False
GAMA_J101904.09+003800.39_N708,--,N708,512,497,S2021A,object,GAMA_J101904.09+003800.39_N708,LeathaudGreene,Merian,154.76708050171473,2020B-0288,0.6334436165766733,600.0,1,False
GAMA_J102014.17+003320.71_N708,--,N708,512,498,S2021A,object,GAMA_J102014.17+003320.71_N708,LeathaudGreene,Merian,155.0590490699181,2020B-0288,0.5557535419603388,600.0,1,False
GAMA_J102124.84+003028.70_N708,--,N708,512,499,S2021A,object,GAMA_J102124.84+003028.70_N708,LeathaudGreene,Merian,155.35354067626355,2020B-0288,0.5079745701660932,600.0,1,False
GAMA_J102235.52+002736.03_N708,--,N708,512,500,S2021A,object,GAMA_J102235.52+002736.03_N708,LeathaudGreene,Merian,155.64800994978881,2020B-0288,0.4600085174458491,600.0,1,False
GAMA_J102557.70+003632.50_N708,--,N708,512,501,S2021A,object,GAMA_J102557.70+003632.50_N708,LeathaudGreene,Merian,156.4904343590181,2020B-0288,0.6090286849223463,600.0,1,False
GAMA_J102707.76+003149.64_N708,--,N708,512,502,S2021A,object,GAMA_J102707.76+003149.64_N708,LeathaudGreene,Merian,156.78236631646226,2020B-0288,0.530456036029457,600.0,1,False
GAMA_J102818.44+002856.00_N708,--,N708,512,503,S2021A,object,GAMA_J102818.44+002856.00_N708,LeathaudGreene,Merian,157.07683812312166,2020B-0288,0.4822235811271309,600.0,1,False
GAMA_J102929.10+002601.74_N708,--,N708,512,504,S2021A,object,GAMA_J102929.10+002601.74_N708,LeathaudGreene,Merian,157.37128886610526,2020B-0288,0.4338185548085895,600.0,1,False
GAMA_J103254.19+003514.51_N708,--,N708,512,505,S2021A,object,GAMA_J103254.19+003514.51_N708,LeathaudGreene,Merian,158.22581085159538,2020B-0288,0.5873657749790973,600.0,1,False
GAMA_J103404.25+003028.71_N708,--,N708,512,506,S2021A,object,GAMA_J103404.25+003028.71_N708,LeathaudGreene,Merian,158.5177090897979,2020B-0288,0.5079762189189077,600.0,1,False
GAMA_J103514.91+002733.59_N708,--,N708,512,507,S2021A,object,GAMA_J103514.91+002733.59_N708,LeathaudGreene,Merian,158.81216282721826,2020B-0288,0.4593312050373402,600.0,1,False
GAMA_J103625.58+002437.90_N708,--,N708,512,508,S2021A,object,GAMA_J103625.58+002437.90_N708,LeathaudGreene,Merian,159.10659680486438,2020B-0288,0.41052838682672266,600.0,1,False
GAMA_J102923.97-005522.39_N708,--,N708,512,509,S2021A,object,GAMA_J102923.97-005522.39_N708,LeathaudGreene,Merian,157.34989855002468,2020B-0288,-0.922887719579268,600.0,1,False
GAMA_J103033.86-010006.74_N708,--,N708,512,510,S2021A,object,GAMA_J103033.86-010006.74_N708,LeathaudGreene,Merian,157.6410971299815,2020B-0288,-1.0018738384572283,600.0,1,False
GAMA_J103144.44-010301.13_N708,--,N708,512,511,S2021A,object,GAMA_J103144.44-010301.13_N708,LeathaudGreene,Merian,157.93519796426236,2020B-0288,-1.0503159583495951,600.0,1,False
GAMA_J103255.02-010556.12_N708,--,N708,512,512,S2021A,object,GAMA_J103255.02-010556.12_N708,LeathaudGreene,Merian,158.2292913075119,2020B-0288,-1.098923281007563,600.0,1,False
COSMOS_J100028.60+021221.00_N708,--,N708,40,1,S2021A,object,COSMOS_J100028.60+021221.00_N708,LeathaudGreene,Merian,150.11916666666664,2020B-0288,2.2058333333333335,600.0,1,False
COSMOS_J100007.53+020921.98_N708,--,N708,40,2,S2021A,object,COSMOS_J100007.53+020921.98_N708,LeathaudGreene,Merian,150.03139690926872,2020B-0288,2.1561062341715003,600.0,1,False
COSMOS_J100022.90+020659.07_N708,--,N708,40,3,S2021A,object,COSMOS_J100022.90+020659.07_N708,LeathaudGreene,Merian,150.0954566257245,2020B-0288,2.116409009832737,600.0,1,False
COSMOS_J100052.91+021803.32_N708,--,N708,40,4,S2021A,object,COSMOS_J100052.91+021803.32_N708,LeathaudGreene,Merian,150.22049895530742,2020B-0288,2.3009223305046356,600.0,1,False
COSMOS_J100021.44+021535.51_N708,--,N708,40,5,S2021A,object,COSMOS_J100021.44+021535.51_N708,LeathaudGreene,Merian,150.08933751267327,2020B-0288,2.259866031570713,600.0,1,False
COSMOS_J100036.77+021731.39_N708,--,N708,40,6,S2021A,object,COSMOS_J100036.77+021731.39_N708,LeathaudGreene,Merian,150.15324613184555,2020B-0288,2.2920551944106986,600.0,1,False
COSMOS_J100022.19+020744.83_N708,--,N708,40,7,S2021A,object,COSMOS_J100022.19+020744.83_N708,LeathaudGreene,Merian,150.09246995194124,2020B-0288,2.1291221781569756,600.0,1,False
COSMOS_J100006.64+021452.11_N708,--,N708,40,8,S2021A,object,COSMOS_J100006.64+021452.11_N708,LeathaudGreene,Merian,150.02770586572703,2020B-0288,2.2478083419510106,600.0,1,False
COSMOS_J100048.63+021511.99_N708,--,N708,40,9,S2021A,object,COSMOS_J100048.63+021511.99_N708,LeathaudGreene,Merian,150.2026284874375,2020B-0288,2.253332433646422,600.0,1,False
COSMOS_J100026.58+021448.51_N708,--,N708,40,10,S2021A,object,COSMOS_J100026.58+021448.51_N708,LeathaudGreene,Merian,150.1107594917226,2020B-0288,2.246810655385646,600.0,1,False
COSMOS_J100019.59+021041.93_N708,--,N708,40,11,S2021A,object,COSMOS_J100019.59+021041.93_N708,LeathaudGreene,Merian,150.08166541419632,2020B-0288,2.1783156503045142,600.0,1,False
COSMOS_J100030.93+021225.14_N708,--,N708,40,12,S2021A,object,COSMOS_J100030.93+021225.14_N708,LeathaudGreene,Merian,150.12889503981657,2020B-0288,2.206983633359954,600.0,1,False
COSMOS_J100043.09+020744.83_N708,--,N708,40,13,S2021A,object,COSMOS_J100043.09+020744.83_N708,LeathaudGreene,Merian,150.1795563238859,2020B-0288,2.1291220723039337,600.0,1,False
COSMOS_J100042.48+021228.16_N708,--,N708,40,14,S2021A,object,COSMOS_J100042.48+021228.16_N708,LeathaudGreene,Merian,150.1770167904712,2020B-0288,2.2078235037861162,600.0,1,False
COSMOS_J100050.73+021600.62_N708,--,N708,40,15,S2021A,object,COSMOS_J100050.73+021600.62_N708,LeathaudGreene,Merian,150.2114010424179,2020B-0288,2.266841237591626,600.0,1,False
COSMOS_J100032.50+021230.26_N708,--,N708,40,16,S2021A,object,COSMOS_J100032.50+021230.26_N708,LeathaudGreene,Merian,150.13542975763195,2020B-0288,2.2084058729793754,600.0,1,False
COSMOS_J100041.87+021521.29_N708,--,N708,40,17,S2021A,object,COSMOS_J100041.87+021521.29_N708,LeathaudGreene,Merian,150.17447369569643,2020B-0288,2.2559144043068717,600.0,1,False
COSMOS_J100006.90+021439.60_N708,--,N708,40,18,S2021A,object,COSMOS_J100006.90+021439.60_N708,LeathaudGreene,Merian,150.02875970666014,2020B-0288,2.2443360374296573,600.0,1,False
COSMOS_J100031.32+021131.23_N708,--,N708,40,19,S2021A,object,COSMOS_J100031.32+021131.23_N708,LeathaudGreene,Merian,150.13052943105615,2020B-0288,2.1920091808163376,600.0,1,False
COSMOS_J100013.36+021048.38_N708,--,N708,40,20,S2021A,object,COSMOS_J100013.36+021048.38_N708,LeathaudGreene,Merian,150.05569398071503,2020B-0288,2.180106307506182,600.0,1,False
COSMOS_J100005.83+021146.51_N708,--,N708,40,21,S2021A,object,COSMOS_J100005.83+021146.51_N708,LeathaudGreene,Merian,150.02431462181258,2020B-0288,2.196253039178049,600.0,1,False
COSMOS_J100042.77+021227.08_N708,--,N708,40,22,S2021A,object,COSMOS_J100042.77+021227.08_N708,LeathaudGreene,Merian,150.17823566548054,2020B-0288,2.2075245925298628,600.0,1,False
COSMOS_J100040.83+021453.04_N708,--,N708,40,23,S2021A,object,COSMOS_J100040.83+021453.04_N708,LeathaudGreene,Merian,150.17016447769305,2020B-0288,2.2480671856875216,600.0,1,False
COSMOS_J100011.17+021433.30_N708,--,N708,40,24,S2021A,object,COSMOS_J100011.17+021433.30_N708,LeathaudGreene,Merian,150.04654448362922,2020B-0288,2.242583504562604,600.0,1,False
COSMOS_J100035.23+021317.07_N708,--,N708,40,25,S2021A,object,COSMOS_J100035.23+021317.07_N708,LeathaudGreene,Merian,150.14683276055575,2020B-0288,2.221408571097224,600.0,1,False
COSMOS_J100004.94+021704.75_N708,--,N708,40,26,S2021A,object,COSMOS_J100004.94+021704.75_N708,LeathaudGreene,Merian,150.02061705317382,2020B-0288,2.2846544870028778,600.0,1,False
COSMOS_J100018.34+021403.73_N708,--,N708,40,27,S2021A,object,COSMOS_J100018.34+021403.73_N708,LeathaudGreene,Merian,150.076434631369,2020B-0288,2.2343696940788043,600.0,1,False
COSMOS_J100040.12+021303.97_N708,--,N708,40,28,S2021A,object,COSMOS_J100040.12+021303.97_N708,LeathaudGreene,Merian,150.16718960334543,2020B-0288,2.2177694631077505,600.0,1,False
COSMOS_J100035.26+020855.38_N708,--,N708,40,29,S2021A,object,COSMOS_J100035.26+020855.38_N708,LeathaudGreene,Merian,150.14693734636788,2020B-0288,2.148718782068754,600.0,1,False
COSMOS_J100047.02+020832.20_N708,--,N708,40,30,S2021A,object,COSMOS_J100047.02+020832.20_N708,LeathaudGreene,Merian,150.19592292538823,2020B-0288,2.1422788919239326,600.0,1,False
COSMOS_J100046.17+020922.59_N708,--,N708,40,31,S2021A,object,COSMOS_J100046.17+020922.59_N708,LeathaudGreene,Merian,150.1923749331939,2020B-0288,2.1562757466154134,600.0,1,False
COSMOS_J100030.24+021054.46_N708,--,N708,40,32,S2021A,object,COSMOS_J100030.24+021054.46_N708,LeathaudGreene,Merian,150.12603914225082,2020B-0288,2.181795609333786,600.0,1,False
COSMOS_J100046.95+020956.18_N708,--,N708,40,33,S2021A,object,COSMOS_J100046.95+020956.18_N708,LeathaudGreene,Merian,150.19566208486052,2020B-0288,2.165607850606496,600.0,1,False
COSMOS_J100036.21+021719.96_N708,--,N708,40,34,S2021A,object,COSMOS_J100036.21+021719.96_N708,LeathaudGreene,Merian,150.1509093761616,2020B-0288,2.2888791578345233,600.0,1,False
COSMOS_J100036.94+021053.17_N708,--,N708,40,35,S2021A,object,COSMOS_J100036.94+021053.17_N708,LeathaudGreene,Merian,150.15392316431965,2020B-0288,2.1814382040937086,600.0,1,False
COSMOS_J100028.65+021728.23_N708,--,N708,40,36,S2021A,object,COSMOS_J100028.65+021728.23_N708,LeathaudGreene,Merian,150.11939105478936,2020B-0288,2.291175644354063,600.0,1,False
COSMOS_J100039.15+020723.10_N708,--,N708,40,37,S2021A,object,COSMOS_J100039.15+020723.10_N708,LeathaudGreene,Merian,150.16313002082762,2020B-0288,2.123084567519566,600.0,1,False
COSMOS_J100039.87+021331.51_N708,--,N708,40,38,S2021A,object,COSMOS_J100039.87+021331.51_N708,LeathaudGreene,Merian,150.16616303939045,2020B-0288,2.225421209991715,600.0,1,False
COSMOS_J100031.85+021756.84_N708,--,N708,40,39,S2021A,object,COSMOS_J100031.85+021756.84_N708,LeathaudGreene,Merian,150.13274391804492,2020B-0288,2.2991241877718966,600.0,1,False
COSMOS_J100012.50+020734.61_N708,--,N708,40,40,S2021A,object,COSMOS_J100012.50+020734.61_N708,LeathaudGreene,Merian,150.05210238168132,2020B-0288,2.1262805885899643,600.0,1,False
