object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
XMM_VVDS_J022106.24-004650.42_N708,--,N708,524,78,S2022B,object,XMM_VVDS_J022106.24-004650.42_N708,LeathaudGreene,Merian,35.276013256690064,2020B-0288,-0.7806740598567052,600.0,1,False
XMM_VVDS_J022424.29-022328.18_N708,--,N708,524,79,S2022B,object,XMM_VVDS_J022424.29-022328.18_N708,LeathaudGreene,Merian,36.101222709565086,2020B-0288,-2.391163534451123,600.0,1,False
XMM_VVDS_J022748.63-040021.97_N708,--,N708,524,80,S2022B,object,XMM_VVDS_J022748.63-040021.97_N708,LeathaudGreene,Merian,36.95265898252008,2020B-0288,-4.006103280355997,600.0,1,False
XMM_VVDS_J020450.01+040026.78_N708,--,N708,524,81,S2022B,object,XMM_VVDS_J020450.01+040026.78_N708,LeathaudGreene,Merian,31.20840095931439,2020B-0288,4.007440628686692,600.0,1,False
XMM_VVDS_J020802.05+022541.01_N708,--,N708,524,82,S2022B,object,XMM_VVDS_J020802.05+022541.01_N708,LeathaudGreene,Merian,32.008542604337826,2020B-0288,2.4280608918221698,600.0,1,False
XMM_VVDS_J021116.07+005025.55_N708,--,N708,524,83,S2022B,object,XMM_VVDS_J021116.07+005025.55_N708,LeathaudGreene,Merian,32.81697475133225,2020B-0288,0.8404311412134573,600.0,1,False
XMM_VVDS_J021432.07-004523.22_N708,--,N708,524,84,S2022B,object,XMM_VVDS_J021432.07-004523.22_N708,LeathaudGreene,Merian,33.63365964762176,2020B-0288,-0.7564523332451195,600.0,1,False
XMM_VVDS_J021751.02-022138.27_N708,--,N708,524,85,S2022B,object,XMM_VVDS_J021751.02-022138.27_N708,LeathaudGreene,Merian,34.46258330010559,2020B-0288,-2.360632780428183,600.0,1,False
XMM_VVDS_J022115.29-035812.78_N708,--,N708,524,86,S2022B,object,XMM_VVDS_J022115.29-035812.78_N708,LeathaudGreene,Merian,35.313718142524166,2020B-0288,-3.9702172390133836,600.0,1,False
XMM_VVDS_J015807.85+040007.96_N708,--,N708,524,87,S2022B,object,XMM_VVDS_J015807.85+040007.96_N708,LeathaudGreene,Merian,29.53271406545083,2020B-0288,4.00221187588499,600.0,1,False
XMM_VVDS_J020121.75+022602.83_N708,--,N708,524,88,S2022B,object,XMM_VVDS_J020121.75+022602.83_N708,LeathaudGreene,Merian,30.34065828247572,2020B-0288,2.434120738521875,600.0,1,False
XMM_VVDS_J020437.64+005120.79_N708,--,N708,524,89,S2022B,object,XMM_VVDS_J020437.64+005120.79_N708,LeathaudGreene,Merian,31.156863803770406,2020B-0288,0.8557772835558601,600.0,1,False
XMM_VVDS_J020755.03-004354.49_N708,--,N708,524,90,S2022B,object,XMM_VVDS_J020755.03-004354.49_N708,LeathaudGreene,Merian,31.979312112987262,2020B-0288,-0.7318039758974969,600.0,1,False
XMM_VVDS_J021115.11-021943.22_N708,--,N708,524,91,S2022B,object,XMM_VVDS_J021115.11-021943.22_N708,LeathaudGreene,Merian,32.81297195275174,2020B-0288,-2.3286728796299236,600.0,1,False
XMM_VVDS_J021439.79-035554.88_N708,--,N708,524,92,S2022B,object,XMM_VVDS_J021439.79-035554.88_N708,LeathaudGreene,Merian,33.66582735766721,2020B-0288,-3.9319126190374583,600.0,1,False
XMM_VVDS_J015122.07+035943.30_N708,--,N708,524,93,S2022B,object,XMM_VVDS_J015122.07+035943.30_N708,LeathaudGreene,Merian,27.841987055398892,2020B-0288,3.9953619967826706,600.0,1,False
XMM_VVDS_J015438.33+022618.81_N708,--,N708,524,94,S2022B,object,XMM_VVDS_J015438.33+022618.81_N708,LeathaudGreene,Merian,28.659742346519035,2020B-0288,2.4385585600372823,600.0,1,False
XMM_VVDS_J015756.09+005213.86_N708,--,N708,524,95,S2022B,object,XMM_VVDS_J015756.09+005213.86_N708,LeathaudGreene,Merian,29.48373886473381,2020B-0288,0.8705168266688436,600.0,1,False
XMM_VVDS_J020115.11-004227.92_N708,--,N708,524,96,S2022B,object,XMM_VVDS_J020115.11-004227.92_N708,LeathaudGreene,Merian,30.31296004419968,2020B-0288,-0.7077572307907016,600.0,1,False
XMM_VVDS_J020436.33-021746.68_N708,--,N708,524,97,S2022B,object,XMM_VVDS_J020436.33-021746.68_N708,LeathaudGreene,Merian,31.151376794732723,2020B-0288,-2.2963017718172267,600.0,1,False
XMM_VVDS_J020801.67-035331.90_N708,--,N708,524,98,S2022B,object,XMM_VVDS_J020801.67-035331.90_N708,LeathaudGreene,Merian,32.00697428049709,2020B-0288,-3.892195493266238,600.0,1,False
XMM_VVDS_J021131.85-052936.51_N708,--,N708,524,99,S2022B,object,XMM_VVDS_J021131.85-052936.51_N708,LeathaudGreene,Merian,32.88272361986441,2020B-0288,-5.493476730031298,600.0,1,False
XMM_VVDS_J020451.51-052638.41_N708,--,N708,524,100,S2022B,object,XMM_VVDS_J020451.51-052638.41_N708,LeathaudGreene,Merian,31.21466271792368,2020B-0288,-5.444003719903455,600.0,1,False
