object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
GAMA_J131306.27-010725.05_N708,--,N708,704,416,S2021A,object,GAMA_J131306.27-010725.05_N708,LeathaudGreene,Merian,198.27613850828615,2020B-0288,-1.123625514720595,600.0,1,False
GAMA_J131637.60-005640.68_N708,--,N708,704,417,S2021A,object,GAMA_J131637.60-005640.68_N708,LeathaudGreene,Merian,199.15670507325254,2020B-0288,-0.9446349333364865,600.0,1,False
GAMA_J131747.73-010117.39_N708,--,N708,704,418,S2021A,object,GAMA_J131747.73-010117.39_N708,LeathaudGreene,Merian,199.44891532032923,2020B-0288,-1.0214990280703273,600.0,1,False
GAMA_J131858.47-010400.09_N708,--,N708,704,419,S2021A,object,GAMA_J131858.47-010400.09_N708,LeathaudGreene,Merian,199.74366366327018,2020B-0288,-1.0666929971764225,600.0,1,False
GAMA_J132009.22-010642.06_N708,--,N708,704,420,S2021A,object,GAMA_J132009.22-010642.06_N708,LeathaudGreene,Merian,200.03843335782543,2020B-0288,-1.1116851071838256,600.0,1,False
GAMA_J083758.97-003809.81_N708,--,N708,704,421,S2021A,object,GAMA_J083758.97-003809.81_N708,LeathaudGreene,Merian,129.4957166881937,2020B-0288,-0.6360589918580801,600.0,1,False
GAMA_J083908.79-004135.82_N708,--,N708,704,422,S2021A,object,GAMA_J083908.79-004135.82_N708,LeathaudGreene,Merian,129.78666364273218,2020B-0288,-0.6932858747487788,600.0,1,False
GAMA_J084019.33-004347.08_N708,--,N708,704,423,S2021A,object,GAMA_J084019.33-004347.08_N708,LeathaudGreene,Merian,130.0805778549537,2020B-0288,-0.7297471252079492,600.0,1,False
GAMA_J084129.87-004559.69_N708,--,N708,704,424,S2021A,object,GAMA_J084129.87-004559.69_N708,LeathaudGreene,Merian,130.37446941189802,2020B-0288,-0.7665819202431109,600.0,1,False
GAMA_J084418.40-003925.58_N708,--,N708,704,425,S2021A,object,GAMA_J084418.40-003925.58_N708,LeathaudGreene,Merian,131.07667726616478,2020B-0288,-0.657106361921821,600.0,1,False
GAMA_J084528.22-004257.55_N708,--,N708,704,426,S2021A,object,GAMA_J084528.22-004257.55_N708,LeathaudGreene,Merian,131.36762021609474,2020B-0288,-0.7159878563342104,600.0,1,False
GAMA_J084638.76-004512.21_N708,--,N708,704,427,S2021A,object,GAMA_J084638.76-004512.21_N708,LeathaudGreene,Merian,131.66153346695046,2020B-0288,-0.7533921404185677,600.0,1,False
GAMA_J084749.30-004728.17_N708,--,N708,704,428,S2021A,object,GAMA_J084749.30-004728.17_N708,LeathaudGreene,Merian,131.95542444883185,2020B-0288,-0.7911600770690053,600.0,1,False
GAMA_J084111.14+005914.51_N708,--,N708,704,429,S2021A,object,GAMA_J084111.14+005914.51_N708,LeathaudGreene,Merian,130.29645324127887,2020B-0288,0.9873640484137997,600.0,1,False
GAMA_J084221.38+005545.45_N708,--,N708,704,430,S2021A,object,GAMA_J084221.38+005545.45_N708,LeathaudGreene,Merian,130.58910802524514,2020B-0288,0.929292706132253,600.0,1,False
GAMA_J084332.15+005332.45_N708,--,N708,704,431,S2021A,object,GAMA_J084332.15+005332.45_N708,LeathaudGreene,Merian,130.88399621354978,2020B-0288,0.8923489959365577,600.0,1,False
GAMA_J084442.92+005118.13_N708,--,N708,704,432,S2021A,object,GAMA_J084442.92+005118.13_N708,LeathaudGreene,Merian,131.1788516949233,2020B-0288,0.8550361580038565,600.0,1,False
GAMA_J083742.61+023654.55_N708,--,N708,704,433,S2021A,object,GAMA_J083742.61+023654.55_N708,LeathaudGreene,Merian,129.4275820808986,2020B-0288,2.615154758409511,600.0,1,False
GAMA_J083853.27+023328.79_N708,--,N708,704,434,S2021A,object,GAMA_J083853.27+023328.79_N708,LeathaudGreene,Merian,129.72198188055708,2020B-0288,2.5579983398792296,600.0,1,False
GAMA_J084004.28+023117.67_N708,--,N708,704,435,S2021A,object,GAMA_J084004.28+023117.67_N708,LeathaudGreene,Merian,130.01786710190217,2020B-0288,2.5215756705753543,600.0,1,False
GAMA_J084115.29+022905.20_N708,--,N708,704,436,S2021A,object,GAMA_J084115.29+022905.20_N708,LeathaudGreene,Merian,130.31370952578237,2020B-0288,2.484777887735298,600.0,1,False
GAMA_J085038.55-004039.69_N708,--,N708,704,437,S2021A,object,GAMA_J085038.55-004039.69_N708,LeathaudGreene,Merian,132.66065096861132,2020B-0288,-0.6776920045063252,600.0,1,False
GAMA_J085148.38-004417.47_N708,--,N708,704,438,S2021A,object,GAMA_J085148.38-004417.47_N708,LeathaudGreene,Merian,132.95159221790587,2020B-0288,-0.7381863083020479,600.0,1,False
GAMA_J085258.92-004635.42_N708,--,N708,704,439,S2021A,object,GAMA_J085258.92-004635.42_N708,LeathaudGreene,Merian,133.24550599182473,2020B-0288,-0.7765068665496555,600.0,1,False
GAMA_J085409.45-004854.65_N708,--,N708,704,440,S2021A,object,GAMA_J085409.45-004854.65_N708,LeathaudGreene,Merian,133.53939795180787,2020B-0288,-0.8151808897214483,600.0,1,False
GAMA_J084730.93+005752.35_N708,--,N708,704,441,S2021A,object,GAMA_J084730.93+005752.35_N708,LeathaudGreene,Merian,131.8788765556008,2020B-0288,0.9645421580266265,600.0,1,False
GAMA_J084841.15+005417.41_N708,--,N708,704,442,S2021A,object,GAMA_J084841.15+005417.41_N708,LeathaudGreene,Merian,132.1714800610029,2020B-0288,0.9048373127795141,600.0,1,False
GAMA_J084951.92+005201.07_N708,--,N708,704,443,S2021A,object,GAMA_J084951.92+005201.07_N708,LeathaudGreene,Merian,132.46633740762707,2020B-0288,0.8669641332085791,600.0,1,False
GAMA_J085102.67+004943.43_N708,--,N708,704,444,S2021A,object,GAMA_J085102.67+004943.43_N708,LeathaudGreene,Merian,132.76116219608144,2020B-0288,0.8287319032757768,600.0,1,False
GAMA_J084407.09+023552.06_N708,--,N708,704,445,S2021A,object,GAMA_J084407.09+023552.06_N708,LeathaudGreene,Merian,131.02956891431293,2020B-0288,2.5977959908759534,600.0,1,False
GAMA_J084517.73+023220.26_N708,--,N708,704,446,S2021A,object,GAMA_J084517.73+023220.26_N708,LeathaudGreene,Merian,131.32387661483182,2020B-0288,2.5389614191396466,600.0,1,False
GAMA_J084628.72+023005.69_N708,--,N708,704,447,S2021A,object,GAMA_J084628.72+023005.69_N708,LeathaudGreene,Merian,131.61970457341846,2020B-0288,2.5015822851463545,600.0,1,False
GAMA_J084739.71+022749.81_N708,--,N708,704,448,S2021A,object,GAMA_J084739.71+022749.81_N708,LeathaudGreene,Merian,131.91548951492462,2020B-0288,2.4638381194561187,600.0,1,False
GAMA_J084018.35+041144.10_N708,--,N708,704,449,S2021A,object,GAMA_J084018.35+041144.10_N708,LeathaudGreene,Merian,130.07648217438813,2020B-0288,4.195584695310208,600.0,1,False
GAMA_J084129.40+040815.87_N708,--,N708,704,450,S2021A,object,GAMA_J084129.40+040815.87_N708,LeathaudGreene,Merian,130.37251793288803,2020B-0288,4.137742187937001,600.0,1,False
GAMA_J084240.64+040603.33_N708,--,N708,704,451,S2021A,object,GAMA_J084240.64+040603.33_N708,LeathaudGreene,Merian,130.66933378909997,2020B-0288,4.1009273330636615,600.0,1,False
GAMA_J084351.86+040349.46_N708,--,N708,704,452,S2021A,object,GAMA_J084351.86+040349.46_N708,LeathaudGreene,Merian,130.966096667917,2020B-0288,4.063740865026668,600.0,1,False
GAMA_J085659.67-004152.11_N708,--,N708,704,453,S2021A,object,GAMA_J085659.67-004152.11_N708,LeathaudGreene,Merian,134.24863794734637,2020B-0288,-0.6978097873682602,600.0,1,False
GAMA_J085809.49-004535.54_N708,--,N708,704,454,S2021A,object,GAMA_J085809.49-004535.54_N708,LeathaudGreene,Merian,134.5395798195197,2020B-0288,-0.7598745797309259,600.0,1,False
GAMA_J085920.03-004756.70_N708,--,N708,704,455,S2021A,object,GAMA_J085920.03-004756.70_N708,LeathaudGreene,Merian,134.83349560956026,2020B-0288,-0.7990843378048922,600.0,1,False
GAMA_J090030.57-005019.09_N708,--,N708,704,456,S2021A,object,GAMA_J090030.57-005019.09_N708,LeathaudGreene,Merian,135.12739010878826,2020B-0288,-0.8386370769818108,600.0,1,False
GAMA_J085351.43+005631.88_N708,--,N708,704,457,S2021A,object,GAMA_J085351.43+005631.88_N708,LeathaudGreene,Merian,133.46429716450294,2020B-0288,0.9421915852274385,600.0,1,False
GAMA_J085501.64+005251.22_N708,--,N708,704,458,S2021A,object,GAMA_J085501.64+005251.22_N708,LeathaudGreene,Merian,133.75685046286168,2020B-0288,0.8808958100143832,600.0,1,False
GAMA_J085612.40+005031.63_N708,--,N708,704,459,S2021A,object,GAMA_J085612.40+005031.63_N708,LeathaudGreene,Merian,134.05167775204387,2020B-0288,0.8421203668987136,600.0,1,False
GAMA_J085723.15+004810.78_N708,--,N708,704,460,S2021A,object,GAMA_J085723.15+004810.78_N708,LeathaudGreene,Merian,134.34647270820534,2020B-0288,0.8029962428801174,600.0,1,False
GAMA_J085030.35+023433.65_N708,--,N708,704,461,S2021A,object,GAMA_J085030.35+023433.65_N708,LeathaudGreene,Merian,132.6264722335313,2020B-0288,2.576015302731832,600.0,1,False
GAMA_J085140.96+023055.99_N708,--,N708,704,462,S2021A,object,GAMA_J085140.96+023055.99_N708,LeathaudGreene,Merian,132.92068262123473,2020B-0288,2.515553674545232,600.0,1,False
GAMA_J085251.94+022838.10_N708,--,N708,704,463,S2021A,object,GAMA_J085251.94+022838.10_N708,LeathaudGreene,Merian,133.2164505347117,2020B-0288,2.4772501904196345,600.0,1,False
GAMA_J085402.92+022618.93_N708,--,N708,704,464,S2021A,object,GAMA_J085402.92+022618.93_N708,LeathaudGreene,Merian,133.51217532924446,2020B-0288,2.438592007888427,600.0,1,False
GAMA_J084649.45+041117.03_N708,--,N708,704,465,S2021A,object,GAMA_J084649.45+041117.03_N708,LeathaudGreene,Merian,131.70605398013893,2020B-0288,4.1880660801191985,600.0,1,False
GAMA_J084800.47+040742.72_N708,--,N708,704,466,S2021A,object,GAMA_J084800.47+040742.72_N708,LeathaudGreene,Merian,132.00195955429456,2020B-0288,4.128535759939462,600.0,1,False
GAMA_J084911.68+040526.73_N708,--,N708,704,467,S2021A,object,GAMA_J084911.68+040526.73_N708,LeathaudGreene,Merian,132.29869336956068,2020B-0288,4.090760242374234,600.0,1,False
GAMA_J085022.88+040309.44_N708,--,N708,704,468,S2021A,object,GAMA_J085022.88+040309.44_N708,LeathaudGreene,Merian,132.59537366828633,2020B-0288,4.0526235187878425,600.0,1,False
GAMA_J090321.75-004302.78_N708,--,N708,704,469,S2021A,object,GAMA_J090321.75-004302.78_N708,LeathaudGreene,Merian,135.8406383435916,2020B-0288,-0.7174402622984495,600.0,1,False
GAMA_J090431.58-004651.71_N708,--,N708,704,470,S2021A,object,GAMA_J090431.58-004651.71_N708,LeathaudGreene,Merian,136.1315831779051,2020B-0288,-0.7810316593135497,600.0,1,False
GAMA_J090542.12-004915.96_N708,--,N708,704,471,S2021A,object,GAMA_J090542.12-004915.96_N708,LeathaudGreene,Merian,136.42550248223696,2020B-0288,-0.821102634056803,600.0,1,False
GAMA_J090652.65-005141.42_N708,--,N708,704,472,S2021A,object,GAMA_J090652.65-005141.42_N708,LeathaudGreene,Merian,136.71940108586338,2020B-0288,-0.8615058158383699,600.0,1,False
GAMA_J090012.88+005509.54_N708,--,N708,704,473,S2021A,object,GAMA_J090012.88+005509.54_N708,LeathaudGreene,Merian,135.05370289782238,2020B-0288,0.919318602512846,600.0,1,False
GAMA_J090123.08+005123.31_N708,--,N708,704,474,S2021A,object,GAMA_J090123.08+005123.31_N708,LeathaudGreene,Merian,135.34620612171824,2020B-0288,0.8564750044221223,600.0,1,False
GAMA_J090233.84+004900.56_N708,--,N708,704,475,S2021A,object,GAMA_J090233.84+004900.56_N708,LeathaudGreene,Merian,135.641003605867,2020B-0288,0.8168248271845666,600.0,1,False
GAMA_J090344.58+004636.61_N708,--,N708,704,476,S2021A,object,GAMA_J090344.58+004636.61_N708,LeathaudGreene,Merian,135.93576906463767,2020B-0288,0.7768366311750744,600.0,1,False
GAMA_J085653.84+023313.49_N708,--,N708,704,477,S2021A,object,GAMA_J085653.84+023313.49_N708,LeathaudGreene,Merian,134.22434402440746,2020B-0288,2.553748544185409,600.0,1,False
GAMA_J085804.42+022930.14_N708,--,N708,704,478,S2021A,object,GAMA_J085804.42+022930.14_N708,LeathaudGreene,Merian,134.51845594601065,2020B-0288,2.4917058773074183,600.0,1,False
GAMA_J085915.39+022709.02_N708,--,N708,704,479,S2021A,object,GAMA_J085915.39+022709.02_N708,LeathaudGreene,Merian,134.81416333744122,2020B-0288,2.4525072580611473,600.0,1,False
GAMA_J090026.35+022446.67_N708,--,N708,704,480,S2021A,object,GAMA_J090026.35+022446.67_N708,LeathaudGreene,Merian,135.1098275995951,2020B-0288,2.412964553630159,600.0,1,False
GAMA_J085318.35+041023.52_N708,--,N708,704,481,S2021A,object,GAMA_J085318.35+041023.52_N708,LeathaudGreene,Merian,133.32648633389684,2020B-0288,4.173201006373399,600.0,1,False
GAMA_J085429.34+040643.34_N708,--,N708,704,482,S2021A,object,GAMA_J085429.34+040643.34_N708,LeathaudGreene,Merian,133.62225219583777,2020B-0288,4.112040085559487,600.0,1,False
GAMA_J085540.53+040424.02_N708,--,N708,704,483,S2021A,object,GAMA_J085540.53+040424.02_N708,LeathaudGreene,Merian,133.91889874345853,2020B-0288,4.073339591235546,600.0,1,False
GAMA_J085651.71+040203.43_N708,--,N708,704,484,S2021A,object,GAMA_J085651.71+040203.43_N708,LeathaudGreene,Merian,134.21549138332375,2020B-0288,4.034288529269326,600.0,1,False
GAMA_J090945.03-004411.67_N708,--,N708,704,485,S2021A,object,GAMA_J090945.03-004411.67_N708,LeathaudGreene,Merian,137.43765227070367,2020B-0288,-0.7365759579834422,600.0,1,False
GAMA_J091054.86-004805.93_N708,--,N708,704,486,S2021A,object,GAMA_J091054.86-004805.93_N708,LeathaudGreene,Merian,137.72860241899608,2020B-0288,-0.8016494427566292,600.0,1,False
GAMA_J091205.40-005033.19_N708,--,N708,704,487,S2021A,object,GAMA_J091205.40-005033.19_N708,LeathaudGreene,Merian,138.02252673981266,2020B-0288,-0.8425532662480577,600.0,1,False
GAMA_J091315.94-005301.60_N708,--,N708,704,488,S2021A,object,GAMA_J091315.94-005301.60_N708,LeathaudGreene,Merian,138.3164310161188,2020B-0288,-0.8837782317139067,600.0,1,False
GAMA_J090635.54+005348.94_N708,--,N708,704,489,S2021A,object,GAMA_J090635.54+005348.94_N708,LeathaudGreene,Merian,136.64810692615896,2020B-0288,0.8969304900540935,600.0,1,False
GAMA_J090745.73+004957.29_N708,--,N708,704,490,S2021A,object,GAMA_J090745.73+004957.29_N708,LeathaudGreene,Merian,136.940561245525,2020B-0288,0.8325827857861037,600.0,1,False
GAMA_J090856.47+004731.50_N708,--,N708,704,491,S2021A,object,GAMA_J090856.47+004731.50_N708,LeathaudGreene,Merian,137.23532976392983,2020B-0288,0.7920857748767792,600.0,1,False
GAMA_J091007.21+004504.54_N708,--,N708,704,492,S2021A,object,GAMA_J091007.21+004504.54_N708,LeathaudGreene,Merian,137.53006663988432,2020B-0288,0.7512617005123448,600.0,1,False
GAMA_J090317.55+023144.44_N708,--,N708,704,493,S2021A,object,GAMA_J090317.55+023144.44_N708,LeathaudGreene,Merian,135.82316182175748,2020B-0288,2.529012610072291,600.0,1,False
GAMA_J090428.12+022755.57_N708,--,N708,704,494,S2021A,object,GAMA_J090428.12+022755.57_N708,LeathaudGreene,Merian,136.1171724015416,2020B-0288,2.4654362603234508,600.0,1,False
GAMA_J090539.07+022531.34_N708,--,N708,704,495,S2021A,object,GAMA_J090539.07+022531.34_N708,LeathaudGreene,Merian,136.41281783095135,2020B-0288,2.4253724848183116,600.0,1,False
GAMA_J090650.02+022305.91_N708,--,N708,704,496,S2021A,object,GAMA_J090650.02+022305.91_N708,LeathaudGreene,Merian,136.70842022554578,2020B-0288,2.384975509773068,600.0,1,False
GAMA_J085946.03+040910.61_N708,--,N708,704,497,S2021A,object,GAMA_J085946.03+040910.61_N708,LeathaudGreene,Merian,134.9418097820799,2020B-0288,4.1529474737381955,600.0,1,False
GAMA_J090056.98+040524.75_N708,--,N708,704,498,S2021A,object,GAMA_J090056.98+040524.75_N708,LeathaudGreene,Merian,135.2374288192408,2020B-0288,4.090209777473338,600.0,1,False
GAMA_J090208.15+040302.22_N708,--,N708,704,499,S2021A,object,GAMA_J090208.15+040302.22_N708,LeathaudGreene,Merian,135.53398426461368,2020B-0288,4.050618027015133,600.0,1,False
GAMA_J090319.31+040038.47_N708,--,N708,704,500,S2021A,object,GAMA_J090319.31+040038.47_N708,LeathaudGreene,Merian,135.83048554635295,2020B-0288,4.010686591506057,600.0,1,False
GAMA_J091609.76-004518.74_N708,--,N708,704,501,S2021A,object,GAMA_J091609.76-004518.74_N708,LeathaudGreene,Merian,139.04067983401566,2020B-0288,-0.7552081406383654,600.0,1,False
GAMA_J091719.59-004918.18_N708,--,N708,704,502,S2021A,object,GAMA_J091719.59-004918.18_N708,LeathaudGreene,Merian,139.33163765914466,2020B-0288,-0.8217184544474808,600.0,1,False
GAMA_J091830.13-005148.33_N708,--,N708,704,503,S2021A,object,GAMA_J091830.13-005148.33_N708,LeathaudGreene,Merian,139.62556850157608,2020B-0288,-0.863426306882704,600.0,1,False
GAMA_J091940.67-005419.59_N708,--,N708,704,504,S2021A,object,GAMA_J091940.67-005419.59_N708,LeathaudGreene,Merian,139.91948002081065,2020B-0288,-0.9054439441743767,600.0,1,False
GAMA_J091259.63+005226.52_N708,--,N708,704,505,S2021A,object,GAMA_J091259.63+005226.52_N708,LeathaudGreene,Merian,138.2484977648482,2020B-0288,0.8740359325746659,600.0,1,False
GAMA_J091409.81+004829.62_N708,--,N708,704,506,S2021A,object,GAMA_J091409.81+004829.62_N708,LeathaudGreene,Merian,138.5409034700796,2020B-0288,0.8082285811155285,600.0,1,False
GAMA_J091520.55+004600.88_N708,--,N708,704,507,S2021A,object,GAMA_J091520.55+004600.88_N708,LeathaudGreene,Merian,138.83564336751348,2020B-0288,0.7669130894143786,600.0,1,False
GAMA_J091631.28+004331.01_N708,--,N708,704,508,S2021A,object,GAMA_J091631.28+004331.01_N708,LeathaudGreene,Merian,139.1303520870234,2020B-0288,0.7252817839750575,600.0,1,False
GAMA_J090942.22+023013.63_N708,--,N708,704,509,S2021A,object,GAMA_J090942.22+023013.63_N708,LeathaudGreene,Merian,137.42595125621597,2020B-0288,2.5037882946848597,600.0,1,False
GAMA_J091052.76+022619.40_N708,--,N708,704,510,S2021A,object,GAMA_J091052.76+022619.40_N708,LeathaudGreene,Merian,137.7198596205756,2020B-0288,2.4387241366468757,600.0,1,False
GAMA_J091203.70+022352.16_N708,--,N708,704,511,S2021A,object,GAMA_J091203.70+022352.16_N708,LeathaudGreene,Merian,138.0154427807493,2020B-0288,2.397824362175391,600.0,1,False
GAMA_J091314.63+022123.76_N708,--,N708,704,512,S2021A,object,GAMA_J091314.63+022123.76_N708,LeathaudGreene,Merian,138.31098309162437,2020B-0288,2.35660255880652,600.0,1,False
GAMA_J090613.68+040741.72_N708,--,N708,704,513,S2021A,object,GAMA_J090613.68+040741.72_N708,LeathaudGreene,Merian,136.55703894892406,2020B-0288,4.128256272643563,600.0,1,False
GAMA_J090724.60+040350.37_N708,--,N708,704,514,S2021A,object,GAMA_J090724.60+040350.37_N708,LeathaudGreene,Merian,136.85250519990714,2020B-0288,4.063991749267179,600.0,1,False
GAMA_J090835.75+040124.74_N708,--,N708,704,515,S2021A,object,GAMA_J090835.75+040124.74_N708,LeathaudGreene,Merian,137.14896636886832,2020B-0288,4.023540254973626,600.0,1,False
GAMA_J090946.88+035857.93_N708,--,N708,704,516,S2021A,object,GAMA_J090946.88+035857.93_N708,LeathaudGreene,Merian,137.4453732471886,2020B-0288,3.982760225440691,600.0,1,False
GAMA_J092236.17-004623.97_N708,--,N708,704,517,S2021A,object,GAMA_J092236.17-004623.97_N708,LeathaudGreene,Merian,140.6507211295329,2020B-0288,-0.7733267327496111,600.0,1,False
GAMA_J092346.00-005028.41_N708,--,N708,704,518,S2021A,object,GAMA_J092346.00-005028.41_N708,LeathaudGreene,Merian,140.94168900356112,2020B-0288,-0.8412277599352525,600.0,1,False
GAMA_J092456.55-005301.35_N708,--,N708,704,519,S2021A,object,GAMA_J092456.55-005301.35_N708,LeathaudGreene,Merian,141.2356278744071,2020B-0288,-0.8837102990066219,600.0,1,False
GAMA_J092607.09-005535.36_N708,--,N708,704,520,S2021A,object,GAMA_J092607.09-005535.36_N708,LeathaudGreene,Merian,141.52954820743457,2020B-0288,-0.9264909724586616,600.0,1,False
GAMA_J091925.17+005102.36_N708,--,N708,704,521,S2021A,object,GAMA_J091925.17+005102.36_N708,LeathaudGreene,Merian,139.8548769926934,2020B-0288,0.8506561212501939,600.0,1,False
GAMA_J092035.33+004700.36_N708,--,N708,704,522,S2021A,object,GAMA_J092035.33+004700.36_N708,LeathaudGreene,Merian,140.1472345124182,2020B-0288,0.7834352885977431,600.0,1,False
GAMA_J092146.06+004428.79_N708,--,N708,704,523,S2021A,object,GAMA_J092146.06+004428.79_N708,LeathaudGreene,Merian,140.4419462157179,2020B-0288,0.7413306647524704,600.0,1,False
GAMA_J092256.79+004156.11_N708,--,N708,704,524,S2021A,object,GAMA_J092256.79+004156.11_N708,LeathaudGreene,Merian,140.73662728647045,2020B-0288,0.6989217652926712,600.0,1,False
GAMA_J091608.08+022837.50_N708,--,N708,704,525,S2021A,object,GAMA_J091608.08+022837.50_N708,LeathaudGreene,Merian,139.033702120104,2020B-0288,2.4770835048581747,600.0,1,False
GAMA_J091718.60+022438.08_N708,--,N708,704,526,S2021A,object,GAMA_J091718.60+022438.08_N708,LeathaudGreene,Merian,139.32750662604292,2020B-0288,2.410578080293809,600.0,1,False
GAMA_J091829.52+022207.93_N708,--,N708,704,527,S2021A,object,GAMA_J091829.52+022207.93_N708,LeathaudGreene,Merian,139.62302678456916,2020B-0288,2.3688718675792546,600.0,1,False
GAMA_J091940.44+021936.67_N708,--,N708,704,528,S2021A,object,GAMA_J091940.44+021936.67_N708,LeathaudGreene,Merian,139.91850437708737,2020B-0288,2.3268550820057157,600.0,1,False
GAMA_J091241.32+040604.11_N708,--,N708,704,529,S2021A,object,GAMA_J091241.32+040604.11_N708,LeathaudGreene,Merian,138.17220407072276,2020B-0288,4.101142840015036,600.0,1,False
GAMA_J091352.20+040207.44_N708,--,N708,704,530,S2021A,object,GAMA_J091352.20+040207.44_N708,LeathaudGreene,Merian,138.46751396693338,2020B-0288,4.035402613764674,600.0,1,False
GAMA_J091503.33+035938.84_N708,--,N708,704,531,S2021A,object,GAMA_J091503.33+035938.84_N708,LeathaudGreene,Merian,138.76387905946322,2020B-0288,3.9941235482393305,600.0,1,False
GAMA_J091614.44+035709.09_N708,--,N708,704,532,S2021A,object,GAMA_J091614.44+035709.09_N708,LeathaudGreene,Merian,139.06018984969288,2020B-0288,3.952527354893765,600.0,1,False
GAMA_J092904.74-004727.35_N708,--,N708,704,533,S2021A,object,GAMA_J092904.74-004727.35_N708,LeathaudGreene,Merian,142.26977628050722,2020B-0288,-0.7909309137015524,600.0,1,False
GAMA_J093014.58-005136.63_N708,--,N708,704,534,S2021A,object,GAMA_J093014.58-005136.63_N708,LeathaudGreene,Merian,142.5607565909645,2020B-0288,-0.8601763739333592,600.0,1,False
GAMA_J093125.12-005412.25_N708,--,N708,704,535,S2021A,object,GAMA_J093125.12-005412.25_N708,LeathaudGreene,Merian,142.85470500355007,2020B-0288,-0.9034041105217816,600.0,1,False
GAMA_J093235.67-005648.90_N708,--,N708,704,536,S2021A,object,GAMA_J093235.67-005648.90_N708,LeathaudGreene,Merian,143.14863572714947,2020B-0288,-0.9469180287027206,600.0,1,False
GAMA_J092552.62+004940.04_N708,--,N708,704,537,S2021A,object,GAMA_J092552.62+004940.04_N708,LeathaudGreene,Merian,141.46925640380556,2020B-0288,0.8277903389977285,600.0,1,False
GAMA_J092702.77+004533.12_N708,--,N708,704,538,S2021A,object,GAMA_J092702.77+004533.12_N708,LeathaudGreene,Merian,141.76156708176455,2020B-0288,0.7592022161300954,600.0,1,False
GAMA_J092813.50+004258.81_N708,--,N708,704,539,S2021A,object,GAMA_J092813.50+004258.81_N708,LeathaudGreene,Merian,142.05625152829376,2020B-0288,0.7163378693663934,600.0,1,False
GAMA_J092924.21+004023.45_N708,--,N708,704,540,S2021A,object,GAMA_J092924.21+004023.45_N708,LeathaudGreene,Merian,142.35090596083612,2020B-0288,0.6731810818350138,600.0,1,False
GAMA_J092235.62+022659.62_N708,--,N708,704,541,S2021A,object,GAMA_J092235.62+022659.62_N708,LeathaudGreene,Merian,140.64842719021905,2020B-0288,2.4498962221451923,600.0,1,False
GAMA_J092346.11+022255.18_N708,--,N708,704,542,S2021A,object,GAMA_J092346.11+022255.18_N708,LeathaudGreene,Merian,140.94212719492572,2020B-0288,2.3819959810851064,600.0,1,False
GAMA_J092457.02+022022.24_N708,--,N708,704,543,S2021A,object,GAMA_J092457.02+022022.24_N708,LeathaudGreene,Merian,141.23758418344536,2020B-0288,2.339512878355735,600.0,1,False
GAMA_J092607.91+021748.23_N708,--,N708,704,544,S2021A,object,GAMA_J092607.91+021748.23_N708,LeathaudGreene,Merian,141.53299897969907,2020B-0288,2.2967309518925587,600.0,1,False
GAMA_J091910.15+040417.63_N708,--,N708,704,545,S2021A,object,GAMA_J091910.15+040417.63_N708,LeathaudGreene,Merian,139.79230448520082,2020B-0288,4.071565980430498,600.0,1,False
GAMA_J092020.98+040015.83_N708,--,N708,704,546,S2021A,object,GAMA_J092020.98+040015.83_N708,LeathaudGreene,Merian,140.0874544035979,2020B-0288,4.004398017824944,600.0,1,False
GAMA_J092132.09+035744.35_N708,--,N708,704,547,S2021A,object,GAMA_J092132.09+035744.35_N708,LeathaudGreene,Merian,140.3837215851559,2020B-0288,3.9623217982366348,600.0,1,False
GAMA_J092243.18+035511.78_N708,--,N708,704,548,S2021A,object,GAMA_J092243.18+035511.78_N708,LeathaudGreene,Merian,140.67993456793835,2020B-0288,3.919940142908264,600.0,1,False
GAMA_J093535.24-004828.74_N708,--,N708,704,549,S2021A,object,GAMA_J093535.24-004828.74_N708,LeathaudGreene,Merian,143.89684529070433,2020B-0288,-0.8079859259939982,600.0,1,False
GAMA_J093645.08-005242.69_N708,--,N708,704,550,S2021A,object,GAMA_J093645.08-005242.69_N708,LeathaudGreene,Merian,144.1878404142976,2020B-0288,-0.8785267721784201,600.0,1,False
GAMA_J093755.63-005520.88_N708,--,N708,704,551,S2021A,object,GAMA_J093755.63-005520.88_N708,LeathaudGreene,Merian,144.4817998685851,2020B-0288,-0.9224686224247834,600.0,1,False
GAMA_J093906.17-005800.06_N708,--,N708,704,552,S2021A,object,GAMA_J093906.17-005800.06_N708,LeathaudGreene,Merian,144.77574254385596,2020B-0288,-0.9666844122910174,600.0,1,False
GAMA_J093221.99+004816.06_N708,--,N708,704,553,S2021A,object,GAMA_J093221.99+004816.06_N708,LeathaudGreene,Merian,143.09162599719602,2020B-0288,0.8044619507958994,600.0,1,False
GAMA_J093332.13+004404.39_N708,--,N708,704,554,S2021A,object,GAMA_J093332.13+004404.39_N708,LeathaudGreene,Merian,143.38389041916167,2020B-0288,0.7345546237335221,600.0,1,False
GAMA_J093442.85+004127.45_N708,--,N708,704,555,S2021A,object,GAMA_J093442.85+004127.45_N708,LeathaudGreene,Merian,143.67854812631268,2020B-0288,0.6909610725980272,600.0,1,False
